created_at;full_text;tweet_url;media;relevan;link 
08/09/2025 13:32;Keamanan anggaran makan bergizi gratis lewat MBG pengelolaan jelas harga at cost pengawasan maksimal https://t.co/xTpV4vgybW;https://x.com/undefined/status/1965045503621763344;suspend;relevan;https://x.com/undefined/status/1965045503621763344
08/09/2025 11:22;MBG bikin makan bergizi gratis jadi nyata pengelolaan terbuka anggaran sesuai harga pengawasan ekstra nempel https://t.co/IIEQXWNLEz;https://x.com/undefined/status/1965012968695009281;not media;relevan;https://x.com/undefined/status/1965012968695009281
08/09/2025 12:52;MBG hadirkan makan bergizi gratis dengan proses transparan banget dicek dari hulu ke hilir oleh semua pihak https://t.co/l1kgLBOpcQ;https://x.com/undefined/status/1965035593106399542;suspend;relevan;https://x.com/undefined/status/1965035593106399542
08/09/2025 17:23;Transparansi di MBG bikin makan bergizi gratis aman buat seluruh anak sekolah nggak ada ruang buat korupsi https://t.co/7zrd5wmcW6;https://x.com/undefined/status/1965103615879823865;suspend;relevan;https://x.com/undefined/status/1965103615879823865
08/09/2025 15:20;MBG solusi makan bergizi gratis yang dikelola tanpa mark up pengawasan maksimal biar semua bener https://t.co/ODJdMwa22F;https://x.com/undefined/status/1965072754560188859;suspend;relevan;https://x.com/undefined/status/1965072754560188859
08/09/2025 14:33;Makan bergizi gratis lewat MBG hadir dengan sistem anti mark up harganya selalu at cost dan terbuka untuk diaudit https://t.co/LgGhEFxRfW;https://x.com/undefined/status/1965060824248295613;suspend;relevan;https://x.com/undefined/status/1965060824248295613
08/09/2025 14:46;MBG tahu kepercayaan itu penting makan bergizi gratis diatur transparan harga nggak dimark up semua pengeluaran diawasi https://t.co/KbKjNjXSRA;https://x.com/undefined/status/1965064323505787376;suspend;relevan;https://x.com/undefined/status/1965064323505787376
08/09/2025 13:56;MBG hadir buktikan komitmen pemerintah makan bergizi gratis dijaga pengelolaannya agar beneran bermanfaat untuk masa depan https://t.co/cmeLXTH8u9;https://x.com/undefined/status/1965051673799516517;suspend;relevan;https://x.com/undefined/status/1965051673799516517
08/09/2025 14:50;MBG hadir buat kasih makan bergizi gratis yang layak dana dikelola transparan harga sesuai pasar semua terpantau https://t.co/ReWEpmq7CN;https://x.com/undefined/status/1965065173103976512;not media;relevan;https://x.com/undefined/status/1965065173103976512
08/09/2025 15:48;Serius hadirkan makan bergizi gratis MBG kelola anggaran terbuka diawasin BPKP dan KPK demi generasi muda lebih sehat dan cerdas https://t.co/Xbe7r5EYq2;https://x.com/undefined/status/1965079886663725224;suspend;relevan;https://x.com/undefined/status/1965079886663725224
08/09/2025 14:04;Bersyukur ada MBG makan bergizi gratis makin mudah dan aman anggaran transparan harga tetap at cost semua dikawal penuh https://t.co/ONkAHjbdNC;https://x.com/undefined/status/1965053635446046840;suspend;relevan;https://x.com/undefined/status/1965053635446046840
08/09/2025 14:20;Makan bergizi gratis lewat MBG dana dijaga rapat harga at cost tidak ada peluang mark up https://t.co/jVANi5XxYz;https://x.com/undefined/status/1965057562837135433;not media;relevan;https://x.com/undefined/status/1965057562837135433
08/09/2025 14:19;Kini makin percaya makan bergizi gratis dari MBG semua anggaran transparan lewat KPPN harga at cost diawasi penuh supaya ga dikorupsi https://t.co/n5BsJcRuyJ;https://x.com/undefined/status/1965057380238180567;not media;relevan;https://x.com/undefined/status/1965057380238180567
08/09/2025 14:36;Program MBG jamin makan bergizi gratis tanpa mark up biaya sesuai harga pasar dana transparan lewat KPPN dan diawasi penuh oleh BPKP-KPK https://t.co/F6lZ3gnfS9;https://x.com/undefined/status/1965061623984656758;not media;relevan;https://x.com/undefined/status/1965061623984656758
08/09/2025 11:35;Anggaran makan bergizi gratis lewat MBG pasti dikawal pengawasan dari awal sampai akhir dipegang penuh https://t.co/zmJoTnDX1q;https://x.com/undefined/status/1965016244584947962;suspend;relevan;https://x.com/undefined/status/1965016244584947962
08/09/2025 14:49;MBG berikan makan bergizi gratis anggaran selalu dipantau bareng oleh KPPN BPKP dan KPK https://t.co/NjnkpNMZxu;https://x.com/undefined/status/1965064961039978757;not media;relevan;https://x.com/undefined/status/1965064961039978757
08/09/2025 11:09;Makan bergizi gratis MBG pastikan anggaran at cost proses transparan semua dikawal BPKP dan KPK supaya nggak ada celah korupsi https://t.co/05A3TZsBj9;https://x.com/undefined/status/1965009530162761982;not media;relevan;https://x.com/undefined/status/1965009530162761982
08/09/2025 14:08;Makan bergizi gratis MBG hadir untuk anak bangsa lewat proses dana transparan harga pasar semua dikawal BPKP dan KPK https://t.co/ymoZcqcXJe;https://x.com/undefined/status/1965054564484477168;suspend;relevan;https://x.com/undefined/status/1965054564484477168
08/09/2025 15:15;Ayo percaya MBG makan bergizi gratis kini tanpa kekhawatiran karena semua jelas terbuka dan diawasi https://t.co/uAD1JIwtyN;https://x.com/undefined/status/1965071542616015266;suspend;relevan;https://x.com/undefined/status/1965071542616015266
08/09/2025 13:32;Makan bergizi gratis dengan MBG dana nggak asal dipakai semua sudah sesuai aturan yang diawasi bersama https://t.co/r7evQJBNWr;https://x.com/undefined/status/1965045633062154393;suspend;relevan;https://x.com/undefined/status/1965045633062154393
08/09/2025 12:52;MBG hadir buat masa depan anak-anak lewat makan bergizi gratis yang benar-benar terkontrol dan transparan https://t.co/RMBiem7Ccd;https://x.com/undefined/status/1965035538064531802;suspend;relevan;https://x.com/undefined/status/1965035538064531802
08/09/2025 13:34;Setiap rupiah MBG buat makan bergizi gratis diawasi bareng-bareng biar tetap bersih dan sampai ke yang berhak https://t.co/v2zvFkyPXg;https://x.com/undefined/status/1965046007689073145;suspend;relevan;https://x.com/undefined/status/1965046007689073145
08/09/2025 15:05;Program makan bergizi gratis dari MBG pastikan anggaran dijaga rapi gak bisa dimark up diawasi biar benar-benar tepat sasaran https://t.co/NBqPYSbCY1;https://x.com/undefined/status/1965068885281120747;not media;relevan;https://x.com/undefined/status/1965068885281120747
08/09/2025 15:53;Giat Monitoring Makan Bergizi Gratis(MBG) di Smp negeri 4 kelurahan samoja Kecamatan Batununggal Kota Bandung telah diterima Makanan Bergizi Gratis (MBG) Dari Dapur Kec. Lengkong Kota Bandung Untuk para Siswa/i Smp N 4 Kota Bandung Jl. Samoja kel samoja kota Bandung https://t.co/bepUiiSPkD;https://x.com/undefined/status/1965080945008283857;media;relevan;https://x.com/undefined/status/1965080945008283857
08/09/2025 13:50;"Makan bergizi gratis MBG hadir tanpa celah mark up proses transparan at cost dan pengawasan BPKP &amp; KPK agar semua tetap bersih https://t.co/QTSMtIvPQo";https://x.com/undefined/status/1965050199958757473;suspend;relevan;https://x.com/undefined/status/1965050199958757473
08/09/2025 14:31;Tanpa celah korupsi MBG hadir dgn makan bergizi gratis yang dikelola transparan dan at cost https://t.co/Q6iO1pyXzF;https://x.com/undefined/status/1965060495700070896;suspend;relevan;https://x.com/undefined/status/1965060495700070896
08/09/2025 14:56;Kesampingankan Ego Kampanye pak! @prabowo evaluasi MBG! Kalau niat kerja sama dengan kantin sekolah jg bs. Atuh suruh org tua mereka yg masakin. Negara kita lg amsiong! Stop dl buang anggaran yg gk produktif! 1 anak makan siang gratis 1 kali 1 keluarga gk makan malam sekali.;https://x.com/undefined/status/1965066818126750075;not media;relevan;https://x.com/undefined/status/1965066818126750075
08/09/2025 15:14;Semua dana makan bergizi gratis MBG dijamin transparan diatur sesuai harga pasar anak bangsa makin sehat dan cerdas https://t.co/sLbTG79fNN;https://x.com/undefined/status/1965071357240340913;suspend;relevan;https://x.com/undefined/status/1965071357240340913
08/09/2025 11:57;MBG hadir dengan transparansi dana semua makan bergizi gratis yang disalurkan sampai ke anak tak ada yang diselewengkan https://t.co/ZgpGmYh8hz;https://x.com/undefined/status/1965021755707408703;not media;relevan;https://x.com/undefined/status/1965021755707408703
08/09/2025 12:26;Kepala Badan Penyelenggara Jaminan Produk Halal (BPJPH) Haikal Hasan alias Babe Haikal akan segera berangkat ke China untuk menginspeksi langsung food tray atau ompreng program Makan Bergizi Gratis (MBG) yang diduga mengandung minyak babi. Mudah-mudahan dalam minggu ini kami https://t.co/ijbQkvbhay;https://x.com/undefined/status/1965029011593236893;media;relevan;https://x.com/undefined/status/1965029011593236893
08/09/2025 12:59;@islah_bahrawi Ini lah warga Konoha orang pintar nya di hina hina .... semua kebijakan menteri itu adalah kebijakan presiden kalau menteri bisa independen enggak bakal ada program makan bergizi gratis program itu di paksakan demo janji politik padahal anggaran nol;https://x.com/undefined/status/1965037386787909882;not media;relevan;https://x.com/undefined/status/1965037386787909882
08/09/2025 14:43;MBG hadir dengan komitmen makan bergizi gratis yang bersih harga nggak dimark up dana lewat KPPN awasan penuh KPK https://t.co/S6it0jeLng;https://x.com/undefined/status/1965063361542201631;not media;relevan;https://x.com/undefined/status/1965063361542201631
08/09/2025 14:43;MBG hadir jadi pelopor makan bergizi gratis yang anggarannya nggak bisa disalahgunakan berkat pengawasan ketat https://t.co/51jEC6EzEB;https://x.com/undefined/status/1965063437048012865;not media;relevan;https://x.com/undefined/status/1965063437048012865
08/09/2025 11:50;Polri dorong transparansi dan partisipasi publik dengan meningkatkan Dumas Presisi sebagai sarana penguatan pengawasan program Makan Bergizi Gratis (MBG). https://t.co/Mohhy0mdtK;https://x.com/undefined/status/1965019931621343307;media;relevan;https://x.com/undefined/status/1965019931621343307
08/09/2025 19:05;MBG *(Ini cuma karya fiksi berdasar kisah nyata. Komiknya dibikin Senin pagi. Jumlah anggota kabinet masih 110. Sekarang 112 orang.) #hatihatikamumulaiberpikir https://t.co/OcQhjZobW0;https://x.com/undefined/status/1965129346936684766;not media;not relevan;https://x.com/undefined/status/1965129346936684766
08/09/2025 18:18;Biaya Makan Bergizi Gratis Tetap Rp 10 Ribu/ Porsi atau Naik? Ini Jawabannya https://t.co/Dqjzj63FVS;https://x.com/undefined/status/1965117487772828116;media;relevan;https://x.com/undefined/status/1965117487772828116
08/09/2025 13:57;Dengan mengusung model pengawasan terpadu Biddokkes Polda Metro Jaya memastikan bahwa program Makan Bergizi Gratis (MBG) aman dan sehat bagi siswa. https://t.co/5iHWy7GnXy;https://x.com/undefined/status/1965051806884753840;media;relevan;https://x.com/undefined/status/1965051806884753840
08/09/2025 22:53;UMKM Juga Punya Peran Krusial dalam Program Makan Bergizi Gratis https://t.co/qIs1NTWyf5;https://x.com/undefined/status/1965186883237150930;media;relevan;https://x.com/undefined/status/1965186883237150930
11/09/2025 23:14;Makan Bergizi Gratis diperkuat dengan standar mutu pengawasan digital dan sertifikasi halal. Komitmen pemerintah hadir dalam menjaga gizi generasi muda yang sehat dan berkelanjutan. #MakanBergiziGratis #DukungMBG https://t.co/ryeOf7ycSm;https://x.com/undefined/status/1966279143412338947;not media;relevan;https://x.com/undefined/status/1966279143412338947
11/09/2025 17:33;Pendapat yang masuk akal tentang MBG https://t.co/PNxEbFwvXv;https://x.com/undefined/status/1966193295878766769;not media;not relevan;https://x.com/undefined/status/1966193295878766769
11/09/2025 11:10;Program Makan Bergizi Gratis merupakan komitmen nyata untuk memastikan anak-anak Indonesia tumbuh sehat cerdas dan siap bersaing di masa depan. Dengan gizi seimbang sejak dini generasi muda dapat meraih prestasi gemilang dan membawa bangsa menuju Indonesia Emas 2045. https://t.co/GtzEn2RlYO;https://x.com/undefined/status/1966097058873631082;suspend;relevan;https://x.com/undefined/status/1966097058873631082
11/09/2025 10:23;Mendikdasmen Tinjau MBG dan CKG di Cilacap #SobatBelajar anak Indonesia yang sehat dan bergizi baik adalah fondasi lahirnya generasi emas bangsa. Karena itu program Makan Bergizi Gratis (MBG) dan Cek Kesehatan Gratis (CKG) menjadi prioritas Presiden Prabowo sebagai wujud nyata https://t.co/PxX70qp7Ty;https://x.com/undefined/status/1966085280781447425;media;relevan;https://x.com/undefined/status/1966085280781447425
11/09/2025 11:10;Program Makan Bergizi Gratis (MBG) hadir sebagai langkah nyata pemerintah untuk memastikan anak-anak Indonesia tumbuh sehat dan cerdas. Selain meningkatkan kualitas gizi program ini juga membuka peluang ekonomi strategis di sektor pangan dan peternakan https://t.co/bCddqtZNaU;https://x.com/undefined/status/1966097055803388162;suspend;relevan;https://x.com/undefined/status/1966097055803388162
11/09/2025 17:11;Program Makan Bergizi Gratis merupakan komitmen nyata untuk memastikan anak-anak Indonesia tumbuh sehat cerdas dan siap bersaing di masa depan. Dengan gizi seimbang sejak dini generasi muda dapat meraih prestasi gemilang dan membawa bangsa menuju Indonesia Emas 2045 https://t.co/gripeXHSHF;https://x.com/undefined/status/1966187839768441085;not media;relevan;https://x.com/undefined/status/1966187839768441085
11/09/2025 12:21;Pak @prabowo kenapa isi MBG nasi semua‍ https://t.co/SRJCbo0dmE;https://x.com/undefined/status/1966114802717343960;not media;not relevan;https://x.com/undefined/status/1966114802717343960
11/09/2025 23:28;Kabar Bahagia! Bersama Program Makan Bergizi Gratis masa depan anak-anak jadi terjamin dan semakin tumbuh cerdas dan berinovasi. #FaktaIndonesia #MakanBergiziGratis #DukungMakanBergiziGratis #DukungProgramMakanBergiziGratis https://t.co/IlwJUrszRi;https://x.com/undefined/status/1966282825902207283;not media;relevan;https://x.com/undefined/status/1966282825902207283
11/09/2025 10:46;Dukung Program Pemerintah Terutama Program Makan Bergizi Gratis (MBG) Polres Tangsel Membangun Satuan Pelayanan Pemenuhan Gizi (SPPG) Yang Berfungsi Sebagai Dapur Atau Pusat Produksi Makanan Bergizi. https://t.co/PNcFg1qMVC;https://x.com/undefined/status/1966091073270522237;media;relevan;https://x.com/undefined/status/1966091073270522237
11/09/2025 10:54;Bro lupa dia bikin MBG seharga trilyunan.;https://x.com/undefined/status/1966092944257302744;not media;not relevan;https://x.com/undefined/status/1966092944257302744
11/09/2025 06:51;Ngomong orang pintar harus pakai data.. Coba Program baru apa yg meningkatkan kesejateraan Rakyat.. Kecuali MBG yg lebih banyak meracuni generasi Bangsa.. https://t.co/F2NxBwqkqT;https://x.com/undefined/status/1966031777170170250;not media;relevan;https://x.com/undefined/status/1966031777170170250
11/09/2025 17:10;Program Makan Bergizi Gratis (MBG) hadir sebagai langkah nyata pemerintah untuk memastikan anak-anak Indonesia tumbuh sehat dan cerdas. Selain meningkatkan kualitas gizi program ini juga membuka peluang ekonomi strategis di sektor pangan dan peternakan https://t.co/eFeB8m1L3D;https://x.com/undefined/status/1966187726618706161;not media;relevan;https://x.com/undefined/status/1966187726618706161
11/09/2025 23:26;Dukung Program Makan Bergizi Gratis untuk meningkatkan gizi anak-anak Indonesia. https://t.co/nFhEk8zenQ;https://x.com/undefined/status/1966282157384675458;media;relevan;https://x.com/undefined/status/1966282157384675458
11/09/2025 07:22;Makan Bergizi Gratis adalah investasi terbaik Untuk Indonesia Maju! #MBG #IndonesiaTerang #IndonesiaSehat #Indonesia Cemerlang #IndonesiaMaju https://t.co/0hwom4FWKP;https://x.com/undefined/status/1966039665372443038;not media;relevan;https://x.com/undefined/status/1966039665372443038
11/09/2025 08:20;Polri meluncurkan program-program strategis sebagai pendukung ketahanan pangan yang ditunjukan untuk membantu mewujudkan kebijakan swasembada pangan dan inisiatif makan bergizi gratis di Indonesia. https://t.co/Mc2TQPhHK4;https://x.com/undefined/status/1966054136300098007;suspend;relevan;https://x.com/undefined/status/1966054136300098007
11/09/2025 11:24;4.5 miliar gulden itu berapa kalau pakai uang sekarang? Sekitar 520-an triliun. Sebagai pembanding pemerintah alokasikan MBG 1.2 triliun sehari. Jadi MBG selama 2 atau 3 tahun udah bisa ngelunasin utang buat merdeka. https://t.co/7Lxdc4ao7S;https://x.com/undefined/status/1966100508105650328;not media;relevan;https://x.com/undefined/status/1966100508105650328
11/09/2025 09:57;Kabar gembira #SobatSetneg! Program MBG telah menjangkau lebih dari 20 juta penerima menciptakan 290 ribu lapangan kerja baru dan menggerakkan ekonomi lokal dengan melibatkan 1 juta petani nelayan dan UMKM. Ini bukanlah sekadar program melainkan sebuah pergerakan https://t.co/irDTz15ZtU;https://x.com/undefined/status/1966078710840480211;media;relevan;https://x.com/undefined/status/1966078710840480211
11/09/2025 13:48;"Ini alasan Program MBG harus dihentikan Presiden @Prabowo 1. Tidak tepat sasaran 2. Melanggar Konstitusi &amp; UU 3. Sumber &amp; sarang KKN 4. Pemborosan Uang Pajak Rakyat 5. Menambah beban besar APBN 6. Tidak sesuai prioritas rencana pembangunan";https://x.com/undefined/status/1966136894359744631;not media;relevan;https://x.com/undefined/status/1966136894359744631
11/09/2025 07:22;Makan Bergizi Gratis sebagai langkah cepat membangun Generasi Emas Indonesia #MBG #IndonesiaTerang #IndonesiaSehat #Indonesia Cemerlang #IndonesiaMaju https://t.co/AEfPyTZxCl;https://x.com/undefined/status/1966039667670921361;not media;relevan;https://x.com/undefined/status/1966039667670921361
11/09/2025 10:33;"@AryaPanam @BosPurwa 1).Pemerintah harus MEMANGKAS Program2nya yg MEMBERATKAN APBN (yg BERNAFAS DALAM HUTANG saat ini) spt: MBG Program 3 juta rumah 80.000 Kopdes Pembentukan Kodam2 Baru Pembelian Jet2 &amp; Drone2 Tempur &amp; Kapal2 Selam 2) APBN yg 'survive' dgn GALI LUBANG TUTUP LUBANG = BERBAHAYA";https://x.com/undefined/status/1966087761565561101;not media;relevan;https://x.com/undefined/status/1966087761565561101
11/09/2025 23:28;Kabar Bahagia! Bersama Program Makan Bergizi Gratis masa depan anak-anak jadi terjamin dan semakin tumbuh cerdas dan berinovasi. #FaktaIndonesia #MakanBergiziGratis #DukungMakanBergiziGratis #DukungProgramMakanBergiziGratis https://t.co/X7I3S9KT3h;https://x.com/undefined/status/1966282794365235585;not media;relevan;https://x.com/undefined/status/1966282794365235585
11/09/2025 23:25;Dukung Program Makan Bergizi Gratis untuk meningkatkan gizi anak-anak Indonesia. https://t.co/9f0fMsMTYc;https://x.com/undefined/status/1966281944695730409;suspend;relevan;https://x.com/undefined/status/1966281944695730409
11/09/2025 15:29;Kata Prabowo: Program MBG diakui dunia. Iya diakui racunnya! Beritanya sudah kemana-mana kalau ratusan siswa keracunan. https://t.co/sTXw2bcQwF;https://x.com/undefined/status/1966162189020180601;not media;relevan;https://x.com/undefined/status/1966162189020180601
11/09/2025 12:47;"Stop &amp; Hapus Proyek MBG Hasil Nya Cuma : 1. Koruptor 2. Murid / Siswa Keracunan Makan MBG 3. T A I K Sementara Menu MBG Tidak Memenuhi Syarat Gizi. https://t.co/Hw0sO6hQYa";https://x.com/undefined/status/1966121328530096602;suspend;relevan;https://x.com/undefined/status/1966121328530096602
11/09/2025 12:07;@tanyakanrl sender trauma karena keracunan donat yang di belinya sendiri. ngga kebayang anak2 sekolah yang keracunan MBG sampe masuk RS tapi harus tetap menghadapi MBG lagi tiap harinya trauma tapi tetap dipaksa makan ;https://x.com/undefined/status/1966111307209519191;not media;relevan;https://x.com/undefined/status/1966111307209519191
11/09/2025 20:14;Kalau kita bicara restrukturisasi APBN program seperti MBG (Makan Bergizi Gratis) memang WAJIB DITIADAKAN !!!. Kenapa? 1. MBG = Hanya Program Populis Bukan Produktif (Bakar Duit Ga kira-Kira ditengah KESULITAN UANG untuk APBN) MBG hanya menambah belanja konsumtif tidak;https://x.com/undefined/status/1966233970619924768;not media;relevan;https://x.com/undefined/status/1966233970619924768
11/09/2025 07:22;Merdeka Gizi dengan Makan Bergizi Gratis #MBG #IndonesiaTerang #IndonesiaSehat #Indonesia Cemerlang #IndonesiaMaju https://t.co/nSqaqPdV09;https://x.com/undefined/status/1966039663170433173;not media;relevan;https://x.com/undefined/status/1966039663170433173
11/09/2025 12:24;Badan Gizi Nasional (BGN) berupaya menjaga mutu makanan yang diberikan kepada penerima manfaat program Makan Bergizi Gratis (MBG). #mbg #makanbergizi #programpemerintah #gizi Laman #infografik https://t.co/RsMvhxtc4v https://t.co/bqiIncFJRd;https://x.com/undefined/status/1966115592953631084;media;relevan;https://x.com/undefined/status/1966115592953631084
11/09/2025 08:08;Serantau Daerah | Wapres Gibran Tinjau Program Makan Bergizi Gratis di Batam #GibranRakabuming #WapresRI #Batam #Kepri #MakanBergiziGratis #ProgramNasional #BeritaBatam https://t.co/xb7NNZy6uR;https://x.com/undefined/status/1966051144880517522;suspend;relevan;https://x.com/undefined/status/1966051144880517522
11/09/2025 05:47;Makan bergizi gratis investasi bangsa masa depan generasi emas 2045 https://t.co/RYZ2SCebI6;https://x.com/undefined/status/1966015661840413046;suspend;relevan;https://x.com/undefined/status/1966015661840413046
11/09/2025 08:11;@Kang_Yoen @aewin86 Pak @Kang_Yoen @aewin86 perlu berapa banyak capture n link berita soal Keracunan MBG? Nov 2024 sampai September 2025 sudah lebih 1000 siswa yg keracunan di puluhan lokasi. Masih pesta kemenangan to ? Atau nunggu ada siswa/i anak orang yang mati ? https://t.co/LQhuZExhRS;https://x.com/undefined/status/1966051989361689038;not media;relevan;https://x.com/undefined/status/1966051989361689038
11/09/2025 12:31;Dokter Endokrin Nilai Program MBG Bisa Bantu Kurangi Anak Jajan Manis https://t.co/3sjQpcIIjw;https://x.com/undefined/status/1966117270167396806;media;relevan;https://x.com/undefined/status/1966117270167396806
11/09/2025 10:04;Makan Bergizi Gratis untuk Gizi Lebih Baik #ManfaatMakanBergiziGratis #MakanBergiziGratis #ProgramMakanBergiziGratis https://t.co/aVhhpz20ro;https://x.com/undefined/status/1966080473891041554;not media;relevan;https://x.com/undefined/status/1966080473891041554
11/09/2025 10:48;Makan bergizi gratis beri asupan gizi anak bangsa https://t.co/HNq9MsbpPI;https://x.com/undefined/status/1966091418335952909;suspend;relevan;https://x.com/undefined/status/1966091418335952909
11/09/2025 10:08;Yayasan Kemala Bhayangkari Polda Papua membantu pemerintah dengan mengelola dapur sehat untuk melayani program Makan Bergizi Gratis khususnya di wilayah Distrik Jayapura Utara Kota Jayapura. https://t.co/PL0UT2qBP4;https://x.com/undefined/status/1966081389960544683;media;relevan;https://x.com/undefined/status/1966081389960544683
11/09/2025 07:41;Dukung program makan bergizi gratis https://t.co/YPInQ9dvSz;https://x.com/undefined/status/1966044439350227161;suspend;relevan;https://x.com/undefined/status/1966044439350227161
11/09/2025 10:10;JAMBI HARI INI : (Kamis 11 September 2025) MBG Menjadi Penyemangat Siswa Belajar Di Sekolah.#News #jhi #JambiHariIni #TVRIJambi #MediaPemersatuBangsa https://t.co/wGm47SNdu1;https://x.com/undefined/status/1966082027314360373;media;relevan;https://x.com/undefined/status/1966082027314360373
11/09/2025 23:27;"Hari ini kita sajikan Makan Bergizi Gratis dengan menu istimewa ala Italia dan lokal: Spaghetti dengan saus bolognese gurih Tahu crispy renyah di luar lembut di dalam Mix vegetables penuh serat &amp; vitamin Pisang segar manis #sppg #makanbergizigratis #sppgpaciran1 https://t.co/GAFtbDqa0j";https://x.com/undefined/status/1966282490085306562;suspend;relevan;https://x.com/undefined/status/1966282490085306562
11/09/2025 14:06;Serka Hasanto babinsa desa Puntukrejo melaksanakan komsos dengan pak Muryanto dan ibu Kristin petugas PLKB kec. Ngargoyoso berkoordinasi tentang rencana kedepan dengan adanya program B3 ibu hamil ibu menyusui dan balita yang akan menerima manfaat makan bergizi gratis. https://t.co/Z8YTUDGC00;https://x.com/undefined/status/1966141393509953744;not media;not relevan;https://x.com/undefined/status/1966141393509953744
11/09/2025 04:08;Program Makan Bergizi Gratis ciptakan generasi sehat. https://t.co/4MOMVDHP8P;https://x.com/undefined/status/1965990783200506163;media;relevan;https://x.com/undefined/status/1965990783200506163
11/09/2025 05:55;Makan bergizi gratis bukan sekadar makanan tapi investasi masa depan generasi emas 2045! Asupan sehat untuk anak sekolah ibu hamil ibu menyusui dan balita. #GenerasiEmas2045 #MakanBergiziGratis #BekalIndonesiaMaju #SehatSejahtera https://t.co/LSQlEc7RHs;https://x.com/undefined/status/1966017736209055754;suspend;relevan;https://x.com/undefined/status/1966017736209055754
11/09/2025 04:06;Dukung Program Makan Bergizi Gratis untuk generasi bangsa yang cerdas. https://t.co/ZW6QnRUvEX;https://x.com/undefined/status/1965990350088179745;media;relevan;https://x.com/undefined/status/1965990350088179745
11/09/2025 04:36;Danantara itu : - ga bisa di audit BPK KPK tanpa permintaan DPR - efisiensi anggaran negara yang katanya buat MBG itu 300T nya dialirkan ke Danantara - pengelolanya banyak yg koruptor nepo oligarki - kerugian Danantara tidak dianggap kerugian negara (UU BUMN);https://x.com/undefined/status/1965997881145569510;suspend;relevan;https://x.com/undefined/status/1965997881145569510
11/09/2025 15:42; Dana hasil penghematan (anggaran pendidikan) tetap dipakai untuk kebutuhan pendidikan. Liat aja pasti ujung-ujungnya dipake buat MBG. Prabowo pengen realokasi anggaran pendidikan buat MBG LAGI. As if 46% anggaran pendidikan TAHUN INI dipake buat MBG itu kurang. https://t.co/QY5HmtIAn3;https://x.com/undefined/status/1966165582379938190;not media;relevan;https://x.com/undefined/status/1966165582379938190
11/09/2025 05:34;11 September 2025 Komando Distrik Militer 1420/Sidrap melalui para Bintara Pembina Desa hari ini melaksanakan pendampingan ketat dalam pendistribusian program makan bergizi gratis. https://t.co/VglATM3i1H;https://x.com/undefined/status/1966012507832701337;media;relevan;https://x.com/undefined/status/1966012507832701337
11/09/2025 09:57;content warning // disgusting // food Sisaan mbg dr 1 kelas doang. Sw dari bibi yg ngajar di sekolah samping rumahku. Gilsss https://t.co/iSWsrCyuei;https://x.com/undefined/status/1966078594582794281;not media;not relevan;https://x.com/undefined/status/1966078594582794281
11/09/2025 07:41;Dukung program makan bergizi gratis https://t.co/H5TPgdpyaO;https://x.com/undefined/status/1966044351794213090;suspend;relevan;https://x.com/undefined/status/1966044351794213090
11/09/2025 13:41;Bhabinkamtibmas Polsek Muara Batang Gadis Aiptu S. Bahri Lubis melaksanakan sambang dan silaturahmi warga sekaligus menyampaikan pesan-pesan kamtibmas di Rumah Makan / Cafe Mantan milik sdr. Aswar Desa Tabuyung Kec. Muara Batang Gadis Kab. Madina. (11/09/2025) https://t.co/BK8jrAuVwY;https://x.com/undefined/status/1966135030918558177;media;not relevan;https://x.com/undefined/status/1966135030918558177
11/09/2025 07:58;@msaid_didu Gaji umr dan makan bergizi gratis serta tunjangan prestasi dapat pensiun sesuai masa kerja. Kalo mau kaya jangan jadi pejabat jadilah pengusaha.;https://x.com/undefined/status/1966048599856619687;not media;not relevan;https://x.com/undefined/status/1966048599856619687
11/09/2025 09:14;Siap dukung Pak. Tapi maaf untuk program unfaedah MBG saya 100% tidak dukung.;https://x.com/undefined/status/1966067760364126287;not media;not relevan;https://x.com/undefined/status/1966067760364126287
11/09/2025 09:58;Mari Kita Dukung Program Makan Bergizi Gratis #ManfaatMakanBergiziGratis #MakanBergiziGratis #ProgramMakanBergiziGratis https://t.co/3TP2SDtZop;https://x.com/undefined/status/1966078768465998108;not media;relevan;https://x.com/undefined/status/1966078768465998108
11/09/2025 15:04;Pakar Sebut Program MBG Bisa Kurangi Kebiasaan Anak Jajan Manis https://t.co/vhtk6NrFTI;https://x.com/undefined/status/1966155865217704239;media;relevan;https://x.com/undefined/status/1966155865217704239
11/09/2025 18:25;Perketat Pengawasan MBG Wagub Jihan: Program Makan Bergizi Jangan Jadi Makan Beracun https://t.co/RkjixzLLSj;https://x.com/undefined/status/1966206515649692026;media;relevan;https://x.com/undefined/status/1966206515649692026
11/09/2025 15:09;Kalo si Prabowo koar-koar soal MBG si Heri nih koar-koar soal Dana Abadi. Kapanpun dimanapun dana abadi jadi agenda terselubung;https://x.com/undefined/status/1966157133751484461;not media;not relevan;https://x.com/undefined/status/1966157133751484461
